freq,c_dest,purpose,duration,unit,geo,time,value
A,DOM,PROF,N_GE1,NR,EE,2017,406334.0
A,DOM,PROF,N_GE1,NR,EE,2018,445144.0
A,DOM,PROF,N_GE1,NR,EE,2019,410910.0
A,DOM,PROF,N_GE1,NR,EE,2020,190058.0
A,DOM,PROF,N_GE1,NR,EE,2021,206382.0
A,DOM,PROF,N_GE1,NR,EE,2022,253581.0
A,DOM,PROF,N_GE1,NR,IE,2012,341339.0
A,DOM,PROF,N_GE1,NR,IE,2013,353588.0
A,DOM,PROF,N_GE1,NR,IE,2014,434755.0
A,DOM,PROF,N_GE1,NR,IE,2015,398507.0
A,DOM,PROF,N_GE1,NR,IE,2016,425968.0
A,DOM,PROF,N_GE1,NR,IE,2017,424827.0
A,DOM,PROF,N_GE1,NR,IE,2018,466077.0
A,DOM,PROF,N_GE1,NR,IE,2019,546746.0
A,DOM,PROF,N_GE1,NR,IE,2020,242932.0
A,DOM,PROF,N_GE1,NR,IE,2021,154363.0
A,DOM,PROF,N_GE1,NR,IE,2022,519534.0
A,DOM,PROF,N_GE1,NR,EL,2012,249327.0
A,DOM,PROF,N_GE1,NR,EL,2013,298451.0
A,DOM,PROF,N_GE1,NR,EL,2014,281641.0
A,DOM,PROF,N_GE1,NR,EL,2015,269659.0
A,DOM,PROF,N_GE1,NR,EL,2016,282304.0
A,DOM,PROF,N_GE1,NR,EL,2017,195810.0
A,DOM,PROF,N_GE1,NR,EL,2018,166954.0
A,DOM,PROF,N_GE1,NR,EL,2019,238547.0
A,DOM,PROF,N_GE1,NR,EL,2020,115878.0
A,DOM,PROF,N_GE1,NR,EL,2021,125214.0
A,DOM,PROF,N_GE1,NR,EL,2022,188298.0
A,DOM,PROF,N_GE1,NR,ES,2012,11147055.0
A,DOM,PROF,N_GE1,NR,ES,2013,9055320.0
A,DOM,PROF,N_GE1,NR,ES,2014,7361234.0
A,DOM,PROF,N_GE1,NR,ES,2015,5625466.0
A,DOM,PROF,N_GE1,NR,ES,2016,7173973.0
A,DOM,PROF,N_GE1,NR,ES,2017,6405436.0
A,DOM,PROF,N_GE1,NR,ES,2018,6740509.0
A,DOM,PROF,N_GE1,NR,ES,2019,6724181.0
A,DOM,PROF,N_GE1,NR,ES,2020,2566490.0
A,DOM,PROF,N_GE1,NR,ES,2021,4130347.0
A,DOM,PROF,N_GE1,NR,ES,2022,5308718.0
A,DOM,PROF,N_GE1,NR,FR,2012,18861833.0
A,DOM,PROF,N_GE1,NR,FR,2013,18211943.0
A,DOM,PROF,N_GE1,NR,FR,2014,17189920.0
A,DOM,PROF,N_GE1,NR,FR,2015,13421763.0
A,DOM,PROF,N_GE1,NR,FR,2016,13830900.0
A,DOM,PROF,N_GE1,NR,FR,2017,20660255.0
A,DOM,PROF,N_GE1,NR,FR,2018,20671760.0
A,DOM,PROF,N_GE1,NR,FR,2019,19525008.0
A,DOM,PROF,N_GE1,NR,FR,2020,13438714.0
A,DOM,PROF,N_GE1,NR,FR,2021,16907060.0
A,DOM,PROF,N_GE1,NR,FR,2022,19627296.0
A,DOM,PROF,N_GE1,NR,HR,2012,944814.0
A,DOM,PROF,N_GE1,NR,HR,2013,874177.0
A,DOM,PROF,N_GE1,NR,HR,2014,786671.0
A,DOM,PROF,N_GE1,NR,HR,2015,451891.0
A,DOM,PROF,N_GE1,NR,HR,2016,380134.0
A,DOM,PROF,N_GE1,NR,HR,2017,424228.0
A,DOM,PROF,N_GE1,NR,HR,2018,424201.0
A,DOM,PROF,N_GE1,NR,HR,2019,408541.0
A,DOM,PROF,N_GE1,NR,HR,2020,153750.0
A,DOM,PROF,N_GE1,NR,HR,2021,258021.0
A,DOM,PROF,N_GE1,NR,HR,2022,251867.0
A,DOM,PROF,N_GE1,NR,IT,2012,7483570.0
A,DOM,PROF,N_GE1,NR,IT,2013,4338391.0
A,DOM,PROF,N_GE1,NR,IT,2014,6293728.0
A,DOM,PROF,N_GE1,NR,IT,2015,5356391.0
A,DOM,PROF,N_GE1,NR,IT,2016,5118133.0
A,DOM,PROF,N_GE1,NR,IT,2017,4218240.0
A,DOM,PROF,N_GE1,NR,IT,2018,6507628.0
A,DOM,PROF,N_GE1,NR,IT,2019,5842944.0
A,DOM,PROF,N_GE1,NR,IT,2020,2165565.0
A,DOM,PROF,N_GE1,NR,IT,2021,2440952.0
A,DOM,PROF,N_GE1,NR,IT,2022,2999659.0
A,DOM,PROF,N_GE1,NR,CY,2012,33674.0
A,DOM,PROF,N_GE1,NR,CY,2013,40049.0
A,DOM,PROF,N_GE1,NR,CY,2014,25204.0
A,DOM,PROF,N_GE1,NR,CY,2015,21879.0
A,DOM,PROF,N_GE1,NR,CY,2016,15504.0
A,DOM,PROF,N_GE1,NR,CY,2019,21292.0
A,DOM,PROF,N_GE1,NR,CY,2022,25634.0
A,DOM,PROF,N_GE1,NR,LV,2012,160369.0
A,DOM,PROF,N_GE1,NR,LV,2013,141623.0
A,DOM,PROF,N_GE1,NR,LV,2014,84990.0
A,DOM,PROF,N_GE1,NR,LV,2015,87179.0
A,DOM,PROF,N_GE1,NR,LV,2016,52251.0
A,DOM,PROF,N_GE1,NR,LV,2017,82090.0
A,DOM,PROF,N_GE1,NR,LV,2018,53869.0
A,DOM,PROF,N_GE1,NR,LV,2021,32422.0
A,DOM,PROF,N_GE1,NR,LV,2022,63055.0
A,DOM,PROF,N_GE1,NR,LT,2012,310796.0
A,DOM,PROF,N_GE1,NR,LT,2013,317211.0
A,DOM,PROF,N_GE1,NR,LT,2014,332975.0
A,DOM,PROF,N_GE1,NR,LT,2015,341538.0
A,DOM,PROF,N_GE1,NR,LT,2016,336730.0
A,DOM,PROF,N_GE1,NR,LT,2017,323293.0
A,DOM,PROF,N_GE1,NR,LT,2018,331530.0
A,DOM,PROF,N_GE1,NR,LT,2019,371371.0
A,DOM,PROF,N_GE1,NR,LT,2020,305437.0
A,DOM,PROF,N_GE1,NR,LT,2021,365193.0
A,DOM,PROF,N_GE1,NR,LT,2022,437294.0
A,DOM,PROF,N_GE1,NR,LU,2019,6948.0
A,DOM,PROF,N_GE1,NR,HU,2012,452281.0
A,DOM,PROF,N_GE1,NR,HU,2013,303029.0
A,DOM,PROF,N_GE1,NR,HU,2014,325714.0
A,DOM,PROF,N_GE1,NR,HU,2015,326260.0
A,DOM,PROF,N_GE1,NR,HU,2016,220726.0
A,DOM,PROF,N_GE1,NR,HU,2017,243848.0
A,DOM,PROF,N_GE1,NR,HU,2018,226089.0
A,DOM,PROF,N_GE1,NR,HU,2019,210823.0
A,DOM,PROF,N_GE1,NR,HU,2020,105569.0
A,DOM,PROF,N_GE1,NR,HU,2021,116690.0
A,DOM,PROF,N_GE1,NR,HU,2022,224362.0
A,DOM,PROF,N_GE1,NR,MT,2015,3061.0
A,DOM,PROF,N_GE1,NR,MT,2016,7226.0
A,DOM,PROF,N_GE1,NR,MT,2017,7726.0
A,DOM,PROF,N_GE1,NR,MT,2018,7333.0
A,DOM,PROF,N_GE1,NR,MT,2019,10151.0
A,DOM,PROF,N_GE1,NR,MT,2020,10111.0
A,DOM,PROF,N_GE1,NR,MT,2021,14045.0
A,DOM,PROF,N_GE1,NR,MT,2022,12001.0
A,DOM,PROF,N_GE1,NR,NL,2012,1113705.0
A,DOM,PROF,N_GE1,NR,NL,2013,1043986.0
A,DOM,PROF,N_GE1,NR,NL,2014,847289.0
A,DOM,PROF,N_GE1,NR,NL,2015,965546.0
A,DOM,PROF,N_GE1,NR,NL,2016,1028538.0
A,DOM,PROF,N_GE1,NR,NL,2017,1156012.0
A,DOM,PROF,N_GE1,NR,NL,2018,1228437.0
A,DOM,PROF,N_GE1,NR,NL,2019,1474555.0
A,DOM,PROF,N_GE1,NR,NL,2020,732969.0
A,DOM,PROF,N_GE1,NR,NL,2021,681093.0
A,DOM,PROF,N_GE1,NR,NL,2022,984399.0
A,DOM,PROF,N_GE1,NR,AT,2012,1946662.0
A,DOM,PROF,N_GE1,NR,AT,2013,2047765.0
A,DOM,PROF,N_GE1,NR,AT,2014,1902850.0
A,DOM,PROF,N_GE1,NR,AT,2015,1890051.0
A,DOM,PROF,N_GE1,NR,AT,2016,1963408.0
A,DOM,PROF,N_GE1,NR,AT,2017,1745341.0
A,DOM,PROF,N_GE1,NR,AT,2018,1809794.0
A,DOM,PROF,N_GE1,NR,AT,2019,1804917.0
A,DOM,PROF,N_GE1,NR,AT,2020,1010067.0
A,DOM,PROF,N_GE1,NR,AT,2021,1180737.0
A,DOM,PROF,N_GE1,NR,AT,2022,1960599.0
A,DOM,PROF,N_GE1,NR,PL,2012,4402250.0
A,DOM,PROF,N_GE1,NR,PL,2013,3534966.0
A,DOM,PROF,N_GE1,NR,PL,2014,1261801.0
A,DOM,PROF,N_GE1,NR,PL,2015,1275761.0
A,DOM,PROF,N_GE1,NR,PL,2016,1463518.0
A,DOM,PROF,N_GE1,NR,PL,2017,1668853.0
A,DOM,PROF,N_GE1,NR,PL,2018,1711255.0
A,DOM,PROF,N_GE1,NR,PL,2019,1731488.0
A,DOM,PROF,N_GE1,NR,PL,2020,1297055.0
A,DOM,PROF,N_GE1,NR,PL,2021,1435061.0
A,DOM,PROF,N_GE1,NR,PL,2022,1745648.0
A,DOM,PROF,N_GE1,NR,PT,2012,824653.0
A,DOM,PROF,N_GE1,NR,PT,2013,947240.0
A,DOM,PROF,N_GE1,NR,PT,2014,1031483.0
A,DOM,PROF,N_GE1,NR,PT,2015,1177255.0
A,DOM,PROF,N_GE1,NR,PT,2016,1159510.0
A,DOM,PROF,N_GE1,NR,PT,2017,1038666.0
A,DOM,PROF,N_GE1,NR,PT,2018,1221224.0
A,DOM,PROF,N_GE1,NR,PT,2019,1285222.0
A,DOM,PROF,N_GE1,NR,PT,2020,786745.0
A,DOM,PROF,N_GE1,NR,PT,2021,780415.0
A,DOM,PROF,N_GE1,NR,PT,2022,1177680.0
A,DOM,PROF,N_GE1,NR,RO,2012,411512.0
A,DOM,PROF,N_GE1,NR,RO,2013,498687.0
A,DOM,PROF,N_GE1,NR,RO,2014,525346.0
A,DOM,PROF,N_GE1,NR,RO,2015,672788.0
A,DOM,PROF,N_GE1,NR,RO,2016,532313.0
A,DOM,PROF,N_GE1,NR,RO,2017,623201.0
A,DOM,PROF,N_GE1,NR,RO,2018,566285.0
A,DOM,PROF,N_GE1,NR,RO,2019,614028.0
A,DOM,PROF,N_GE1,NR,RO,2020,221077.0
A,DOM,PROF,N_GE1,NR,RO,2021,387163.0
A,DOM,PROF,N_GE1,NR,RO,2022,405535.0
A,DOM,PROF,N_GE1,NR,SI,2012,89711.0
A,DOM,PROF,N_GE1,NR,SI,2013,102362.0
A,DOM,PROF,N_GE1,NR,SI,2014,92992.0
A,DOM,PROF,N_GE1,NR,SI,2015,81219.0
A,DOM,PROF,N_GE1,NR,SI,2016,100613.0
A,DOM,PROF,N_GE1,NR,SI,2017,92238.0
A,DOM,PROF,N_GE1,NR,SI,2018,124647.0
A,DOM,PROF,N_GE1,NR,SI,2019,152181.0
A,DOM,PROF,N_GE1,NR,SI,2020,59489.0
A,DOM,PROF,N_GE1,NR,SI,2021,203602.0
A,DOM,PROF,N_GE1,NR,SI,2022,205210.0
A,DOM,PROF,N_GE1,NR,SK,2012,894710.0
A,DOM,PROF,N_GE1,NR,SK,2013,926568.0
A,DOM,PROF,N_GE1,NR,SK,2015,858103.0
A,DOM,PROF,N_GE1,NR,SK,2016,903568.0
A,DOM,PROF,N_GE1,NR,SK,2017,919818.0
A,DOM,PROF,N_GE1,NR,SK,2018,866780.0
A,DOM,PROF,N_GE1,NR,SK,2019,1034350.0
A,DOM,PROF,N_GE1,NR,SK,2021,213822.0
A,DOM,PROF,N_GE1,NR,SK,2022,386838.0
A,DOM,PROF,N_GE1,NR,FI,2012,4143570.0
A,DOM,PROF,N_GE1,NR,FI,2013,3951724.0
A,DOM,PROF,N_GE1,NR,FI,2014,3636104.0
A,DOM,PROF,N_GE1,NR,FI,2015,3434651.0
A,DOM,PROF,N_GE1,NR,FI,2016,3861265.0
A,DOM,PROF,N_GE1,NR,FI,2017,3778759.0
A,DOM,PROF,N_GE1,NR,FI,2018,3444914.0
A,DOM,PROF,N_GE1,NR,FI,2019,3586670.0
A,DOM,PROF,N_GE1,NR,FI,2020,1964441.0
A,DOM,PROF,N_GE1,NR,FI,2021,1653505.0
A,DOM,PROF,N_GE1,NR,FI,2022,2548884.0
A,DOM,PROF,N_GE1,NR,SE,2014,5948159.0
A,DOM,PROF,N_GE1,NR,SE,2015,4383460.0
A,DOM,PROF,N_GE1,NR,SE,2016,6698255.0
A,DOM,PROF,N_GE1,NR,SE,2017,7782536.0
A,DOM,PROF,N_GE1,NR,SE,2018,6228928.0
A,DOM,PROF,N_GE1,NR,SE,2019,6527038.0
A,DOM,PROF,N_GE1,NR,SE,2020,5628575.0
A,DOM,PROF,N_GE1,NR,SE,2021,5239416.0
A,DOM,PROF,N_GE1,NR,SE,2022,10065754.0
A,DOM,PROF,N_GE1,NR,NO,2013,2635553.0
A,DOM,PROF,N_GE1,NR,NO,2014,3797126.0
A,DOM,PROF,N_GE1,NR,NO,2015,3105608.0
A,DOM,PROF,N_GE1,NR,NO,2016,2946481.0
A,DOM,PROF,N_GE1,NR,NO,2017,3718258.0
A,DOM,PROF,N_GE1,NR,NO,2018,3282431.0
A,DOM,PROF,N_GE1,NR,NO,2021,2075714.0
A,DOM,PROF,N_GE1,NR,CH,2012,428434.0
A,DOM,PROF,N_GE1,NR,CH,2013,406983.0
A,DOM,PROF,N_GE1,NR,CH,2014,213126.0
A,DOM,PROF,N_GE1,NR,CH,2015,476113.0
A,DOM,PROF,N_GE1,NR,CH,2016,391094.0
A,DOM,PROF,N_GE1,NR,CH,2017,416100.0
A,DOM,PROF,N_GE1,NR,CH,2018,636185.0
A,DOM,PROF,N_GE1,NR,CH,2019,383249.0
A,DOM,PROF,N_GE1,NR,CH,2020,218034.0
A,DOM,PROF,N_GE1,NR,CH,2021,301723.0
A,DOM,PROF,N_GE1,NR,CH,2022,340147.0
A,DOM,PROF,N_GE1,NR,UK,2012,18869106.0
A,DOM,PROF,N_GE1,NR,UK,2013,17664937.0
A,DOM,PROF,N_GE1,NR,ME,2016,83934.0
A,DOM,PROF,N_GE1,NR,ME,2017,38924.0
A,DOM,PROF,N_GE1,NR,AL,2017,348445.0
A,DOM,PROF,N_GE1,NR,AL,2019,178376.0
A,DOM,PROF,N_GE1,NR,AL,2020,34474.0
A,DOM,PROF,N_GE1,NR,RS,2018,253552.0
A,DOM,PROF,N1-3,NR,EU27_2020,2012,75652361.0
A,DOM,PROF,N1-3,NR,EU27_2020,2013,67854326.0
A,DOM,PROF,N1-3,NR,EU27_2020,2014,63688540.0
A,DOM,PROF,N1-3,NR,EU27_2020,2015,57165612.0
A,DOM,PROF,N1-3,NR,EU27_2020,2016,63819775.0
A,DOM,PROF,N1-3,NR,EU27_2020,2017,67912289.0
A,DOM,PROF,N1-3,NR,EU27_2020,2018,69655896.0
A,DOM,PROF,N1-3,NR,EU27_2020,2019,69855673.0
A,DOM,PROF,N1-3,NR,EU27_2020,2020,37327229.0
A,DOM,PROF,N1-3,NR,EU27_2020,2021,42267888.0
A,DOM,PROF,N1-3,NR,EU27_2020,2022,59333613.0
A,DOM,PROF,N1-3,NR,EA20,2012,65025167.0
A,DOM,PROF,N1-3,NR,EA20,2013,57037586.0
A,DOM,PROF,N1-3,NR,EA20,2014,55338632.0
A,DOM,PROF,N1-3,NR,EA20,2015,49859134.0
A,DOM,PROF,N1-3,NR,EA20,2016,54365308.0
A,DOM,PROF,N1-3,NR,EA20,2017,57465579.0
A,DOM,PROF,N1-3,NR,EA20,2018,60345981.0
A,DOM,PROF,N1-3,NR,EA20,2019,60160084.0
A,DOM,PROF,N1-3,NR,EA20,2020,31143917.0
A,DOM,PROF,N1-3,NR,EA20,2021,35348437.0
A,DOM,PROF,N1-3,NR,EA20,2022,47525890.0
A,DOM,PROF,N1-3,NR,BE,2012,207260.0
A,DOM,PROF,N1-3,NR,BE,2013,62160.0
A,DOM,PROF,N1-3,NR,BE,2014,35240.0
A,DOM,PROF,N1-3,NR,BE,2015,90245.0
A,DOM,PROF,N1-3,NR,BE,2016,100072.0
A,DOM,PROF,N1-3,NR,BE,2017,94592.0
A,DOM,PROF,N1-3,NR,BE,2018,177585.0
A,DOM,PROF,N1-3,NR,BE,2019,178206.0
A,DOM,PROF,N1-3,NR,BE,2020,54177.0
A,DOM,PROF,N1-3,NR,BE,2021,120763.0
A,DOM,PROF,N1-3,NR,BE,2022,131597.0
A,DOM,PROF,N1-3,NR,BG,2012,71643.0
A,DOM,PROF,N1-3,NR,BG,2013,102486.0
A,DOM,PROF,N1-3,NR,BG,2014,131629.0
A,DOM,PROF,N1-3,NR,BG,2015,87516.0
A,DOM,PROF,N1-3,NR,BG,2016,84571.0
A,DOM,PROF,N1-3,NR,BG,2017,112141.0
A,DOM,PROF,N1-3,NR,BG,2018,109530.0
A,DOM,PROF,N1-3,NR,BG,2019,100548.0
A,DOM,PROF,N1-3,NR,BG,2020,49128.0
A,DOM,PROF,N1-3,NR,BG,2021,42252.0
A,DOM,PROF,N1-3,NR,BG,2022,90340.0
A,DOM,PROF,N1-3,NR,CZ,2012,793856.0
A,DOM,PROF,N1-3,NR,CZ,2013,1009361.0
A,DOM,PROF,N1-3,NR,CZ,2014,711298.0
A,DOM,PROF,N1-3,NR,CZ,2015,607949.0
A,DOM,PROF,N1-3,NR,CZ,2016,848256.0
A,DOM,PROF,N1-3,NR,CZ,2017,767947.0
A,DOM,PROF,N1-3,NR,CZ,2018,743172.0
A,DOM,PROF,N1-3,NR,CZ,2019,660206.0
A,DOM,PROF,N1-3,NR,CZ,2020,220368.0
A,DOM,PROF,N1-3,NR,CZ,2021,379267.0
A,DOM,PROF,N1-3,NR,CZ,2022,560307.0
A,DOM,PROF,N1-3,NR,DK,2012,896335.0
A,DOM,PROF,N1-3,NR,DK,2013,1235655.0
A,DOM,PROF,N1-3,NR,DK,2014,893106.0
A,DOM,PROF,N1-3,NR,DK,2015,1294987.0
A,DOM,PROF,N1-3,NR,DK,2016,1067641.0
A,DOM,PROF,N1-3,NR,DK,2017,1504661.0
A,DOM,PROF,N1-3,NR,DK,2018,1717961.0
A,DOM,PROF,N1-3,NR,DK,2019,1816457.0
A,DOM,PROF,N1-3,NR,DK,2020,265082.0
A,DOM,PROF,N1-3,NR,DK,2021,922324.0
A,DOM,PROF,N1-3,NR,DE,2012,28872955.0
A,DOM,PROF,N1-3,NR,DE,2013,24692842.0
A,DOM,PROF,N1-3,NR,DE,2014,23450059.0
A,DOM,PROF,N1-3,NR,DE,2015,22066486.0
A,DOM,PROF,N1-3,NR,DE,2016,25098394.0
A,DOM,PROF,N1-3,NR,DE,2017,24000285.0
A,DOM,PROF,N1-3,NR,DE,2018,24659346.0
A,DOM,PROF,N1-3,NR,DE,2019,25197354.0
A,DOM,PROF,N1-3,NR,DE,2020,13169024.0
A,DOM,PROF,N1-3,NR,DE,2021,13302532.0
A,DOM,PROF,N1-3,NR,DE,2022,18208552.0
A,DOM,PROF,N1-3,NR,EE,2012,147849.0
A,DOM,PROF,N1-3,NR,EE,2013,160487.0
A,DOM,PROF,N1-3,NR,EE,2014,287085.0
A,DOM,PROF,N1-3,NR,EE,2015,279068.0
A,DOM,PROF,N1-3,NR,EE,2016,369511.0
A,DOM,PROF,N1-3,NR,EE,2017,364863.0
A,DOM,PROF,N1-3,NR,EE,2018,423849.0
A,DOM,PROF,N1-3,NR,EE,2019,387405.0
A,DOM,PROF,N1-3,NR,EE,2020,179962.0
A,DOM,PROF,N1-3,NR,EE,2021,176264.0
A,DOM,PROF,N1-3,NR,EE,2022,225347.0
A,DOM,PROF,N1-3,NR,IE,2012,288037.0
A,DOM,PROF,N1-3,NR,IE,2013,332123.0
A,DOM,PROF,N1-3,NR,IE,2014,375892.0
A,DOM,PROF,N1-3,NR,IE,2015,379293.0
A,DOM,PROF,N1-3,NR,IE,2016,394067.0
A,DOM,PROF,N1-3,NR,IE,2017,398433.0
A,DOM,PROF,N1-3,NR,IE,2018,435216.0
A,DOM,PROF,N1-3,NR,IE,2019,509330.0
A,DOM,PROF,N1-3,NR,IE,2020,207707.0
A,DOM,PROF,N1-3,NR,IE,2021,131632.0
A,DOM,PROF,N1-3,NR,IE,2022,450343.0
A,DOM,PROF,N1-3,NR,EL,2012,150078.0
A,DOM,PROF,N1-3,NR,EL,2013,204393.0
A,DOM,PROF,N1-3,NR,EL,2014,168472.0
A,DOM,PROF,N1-3,NR,EL,2015,182883.0
A,DOM,PROF,N1-3,NR,EL,2016,159811.0
A,DOM,PROF,N1-3,NR,EL,2017,120398.0
A,DOM,PROF,N1-3,NR,EL,2018,120500.0
A,DOM,PROF,N1-3,NR,EL,2019,146607.0
A,DOM,PROF,N1-3,NR,EL,2020,70199.0
A,DOM,PROF,N1-3,NR,EL,2021,80136.0
A,DOM,PROF,N1-3,NR,EL,2022,115212.0
A,DOM,PROF,N1-3,NR,ES,2012,6427107.0
A,DOM,PROF,N1-3,NR,ES,2013,5696265.0
A,DOM,PROF,N1-3,NR,ES,2014,4880534.0
A,DOM,PROF,N1-3,NR,ES,2015,4568461.0
A,DOM,PROF,N1-3,NR,ES,2016,5570838.0
A,DOM,PROF,N1-3,NR,ES,2017,5063242.0
A,DOM,PROF,N1-3,NR,ES,2018,5361044.0
A,DOM,PROF,N1-3,NR,ES,2019,5524716.0
A,DOM,PROF,N1-3,NR,ES,2020,1898376.0
A,DOM,PROF,N1-3,NR,ES,2021,3118043.0
A,DOM,PROF,N1-3,NR,ES,2022,4248081.0
A,DOM,PROF,N1-3,NR,FR,2012,13198014.0
A,DOM,PROF,N1-3,NR,FR,2013,12956814.0
A,DOM,PROF,N1-3,NR,FR,2014,12345259.0
A,DOM,PROF,N1-3,NR,FR,2015,9944001.0
A,DOM,PROF,N1-3,NR,FR,2016,10021966.0
A,DOM,PROF,N1-3,NR,FR,2017,15637417.0
A,DOM,PROF,N1-3,NR,FR,2018,15861882.0
A,DOM,PROF,N1-3,NR,FR,2019,14857142.0
A,DOM,PROF,N1-3,NR,FR,2020,9596688.0
A,DOM,PROF,N1-3,NR,FR,2021,12439739.0
A,DOM,PROF,N1-3,NR,FR,2022,15099957.0
A,DOM,PROF,N1-3,NR,HR,2012,750595.0
A,DOM,PROF,N1-3,NR,HR,2013,685573.0
A,DOM,PROF,N1-3,NR,HR,2014,633609.0
A,DOM,PROF,N1-3,NR,HR,2015,314938.0
A,DOM,PROF,N1-3,NR,HR,2016,268849.0
A,DOM,PROF,N1-3,NR,HR,2017,234698.0
A,DOM,PROF,N1-3,NR,HR,2018,294710.0
A,DOM,PROF,N1-3,NR,HR,2019,306600.0
A,DOM,PROF,N1-3,NR,HR,2020,108448.0
A,DOM,PROF,N1-3,NR,HR,2021,176453.0
A,DOM,PROF,N1-3,NR,HR,2022,164158.0
A,DOM,PROF,N1-3,NR,IT,2012,6570308.0
A,DOM,PROF,N1-3,NR,IT,2013,3834562.0
A,DOM,PROF,N1-3,NR,IT,2014,5347962.0
A,DOM,PROF,N1-3,NR,IT,2015,4271126.0
A,DOM,PROF,N1-3,NR,IT,2016,4291178.0
A,DOM,PROF,N1-3,NR,IT,2017,3348765.0
A,DOM,PROF,N1-3,NR,IT,2018,5049459.0
A,DOM,PROF,N1-3,NR,IT,2019,4672508.0
A,DOM,PROF,N1-3,NR,IT,2020,1634178.0
A,DOM,PROF,N1-3,NR,IT,2021,1597395.0
A,DOM,PROF,N1-3,NR,IT,2022,2255158.0
A,DOM,PROF,N1-3,NR,CY,2012,28553.0
A,DOM,PROF,N1-3,NR,CY,2013,30035.0
A,DOM,PROF,N1-3,NR,CY,2014,24003.0
A,DOM,PROF,N1-3,NR,CY,2015,20548.0
A,DOM,PROF,N1-3,NR,CY,2016,14389.0
A,DOM,PROF,N1-3,NR,CY,2019,19022.0
A,DOM,PROF,N1-3,NR,LV,2012,112257.0
A,DOM,PROF,N1-3,NR,LV,2013,107182.0
A,DOM,PROF,N1-3,NR,LV,2014,62802.0
A,DOM,PROF,N1-3,NR,LV,2015,81825.0
A,DOM,PROF,N1-3,NR,LV,2016,38695.0
A,DOM,PROF,N1-3,NR,LV,2017,62316.0
A,DOM,PROF,N1-3,NR,LV,2018,47040.0
A,DOM,PROF,N1-3,NR,LV,2022,48807.0
A,DOM,PROF,N1-3,NR,LT,2012,281687.0
A,DOM,PROF,N1-3,NR,LT,2013,295040.0
A,DOM,PROF,N1-3,NR,LT,2014,306515.0
A,DOM,PROF,N1-3,NR,LT,2015,315214.0
A,DOM,PROF,N1-3,NR,LT,2016,313614.0
A,DOM,PROF,N1-3,NR,LT,2017,301761.0
A,DOM,PROF,N1-3,NR,LT,2018,309755.0
A,DOM,PROF,N1-3,NR,LT,2019,354025.0
A,DOM,PROF,N1-3,NR,LT,2020,285176.0
A,DOM,PROF,N1-3,NR,LT,2021,343701.0
A,DOM,PROF,N1-3,NR,LT,2022,413813.0
A,DOM,PROF,N1-3,NR,HU,2012,292002.0
A,DOM,PROF,N1-3,NR,HU,2013,276844.0
A,DOM,PROF,N1-3,NR,HU,2014,297330.0
A,DOM,PROF,N1-3,NR,HU,2015,307490.0
A,DOM,PROF,N1-3,NR,HU,2016,182105.0
A,DOM,PROF,N1-3,NR,HU,2017,225952.0
A,DOM,PROF,N1-3,NR,HU,2018,209031.0
A,DOM,PROF,N1-3,NR,HU,2019,196125.0
A,DOM,PROF,N1-3,NR,HU,2020,98043.0
A,DOM,PROF,N1-3,NR,HU,2021,94057.0
A,DOM,PROF,N1-3,NR,HU,2022,208660.0
A,DOM,PROF,N1-3,NR,MT,2016,6004.0
A,DOM,PROF,N1-3,NR,MT,2017,6875.0
A,DOM,PROF,N1-3,NR,MT,2018,5966.0
A,DOM,PROF,N1-3,NR,MT,2019,9593.0
A,DOM,PROF,N1-3,NR,MT,2020,8836.0
A,DOM,PROF,N1-3,NR,MT,2021,12683.0
A,DOM,PROF,N1-3,NR,MT,2022,11626.0
A,DOM,PROF,N1-3,NR,NL,2012,1018548.0
A,DOM,PROF,N1-3,NR,NL,2013,969638.0
A,DOM,PROF,N1-3,NR,NL,2014,777206.0
A,DOM,PROF,N1-3,NR,NL,2015,915196.0
A,DOM,PROF,N1-3,NR,NL,2016,928107.0
A,DOM,PROF,N1-3,NR,NL,2017,1062965.0
A,DOM,PROF,N1-3,NR,NL,2018,1133251.0
A,DOM,PROF,N1-3,NR,NL,2019,1356114.0
A,DOM,PROF,N1-3,NR,NL,2020,624754.0
A,DOM,PROF,N1-3,NR,NL,2021,627503.0
A,DOM,PROF,N1-3,NR,NL,2022,880144.0
A,DOM,PROF,N1-3,NR,AT,2012,1717256.0
A,DOM,PROF,N1-3,NR,AT,2013,1825253.0
A,DOM,PROF,N1-3,NR,AT,2014,1646064.0
A,DOM,PROF,N1-3,NR,AT,2015,1561487.0
A,DOM,PROF,N1-3,NR,AT,2016,1627921.0
A,DOM,PROF,N1-3,NR,AT,2017,1456771.0
A,DOM,PROF,N1-3,NR,AT,2018,1531929.0
A,DOM,PROF,N1-3,NR,AT,2019,1523970.0
A,DOM,PROF,N1-3,NR,AT,2020,829080.0
A,DOM,PROF,N1-3,NR,AT,2021,971203.0
A,DOM,PROF,N1-3,NR,AT,2022,1724372.0
A,DOM,PROF,N1-3,NR,PL,2012,3045864.0
A,DOM,PROF,N1-3,NR,PL,2013,2722099.0
A,DOM,PROF,N1-3,NR,PL,2014,911312.0
A,DOM,PROF,N1-3,NR,PL,2015,941617.0
A,DOM,PROF,N1-3,NR,PL,2016,1092829.0
A,DOM,PROF,N1-3,NR,PL,2017,1233682.0
